allocated_tag,alpha_normalized_ast_sha256,behavior_hash,calls,conditional_count,direction_id,features,job_id,lineage_id,node_id,operators,parent_id,reported_tags,semantic_mode_verified,status,validation_gap,version
regret,c6d1633c88873003b281837681a00709bf329b9b4d7a1a9bfb197fe9de8868af,4403e00e3f7c1ccac81351f7fe33b15c085fbdb2546a78e8eb82081b94f9c077,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,21,"['Add', 'Mult', 'Sub', 'USub']",13,"['return_aware', 'progress']",False,operational_signature_not_semantic_equivalence,0.04716029219233079,s1-posthoc-structure-v1
nonlinear,5122c5ec74fd2ae59172c8de78aba4bc152d62531fb838c3e8faf153231cb46f,af8b5e88c7b9041df45165e8be4a1da61f293382b82cfa47a3de83b7f9e9bfd3,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,22,"['Add', 'Mult', 'Sub', 'USub']",17,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.04832005905597891,s1-posthoc-structure-v1
lookahead,754105a6d769e693350e064625068263af15b36551f881dde8a4cd6a3abf1e6d,e82b9eb9712f6df7afa137d6c4e64f3cee0537c6cf39c5b76f58e1e4adcee0c0,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s1,2,23,"['Add', 'Mult', 'Sub', 'USub']",9,"['lookahead', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05919726587962902,s1-posthoc-structure-v1
local_distance,d9f2ad01d93db142ebf00933d2ea6f784fcf22b686e0671fbea9cb5e3eba39c7,266541bf899478a468c818a6b86def43e28054465ba952695167f1ff597535dd,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,24,"['Add', 'Mult', 'Sub', 'USub']",19,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.043802755884714224,s1-posthoc-structure-v1
nonlinear,dac54b24fae08380c841e7019e173215a2ca9efb24b463a65e874edcba726c4e,e9e23ef564d340810b66a2fa931e27349ec64a7f71f18e27ea42417ba304420f,['sqrt'],0,structure-b1f5fa91a435e9fd,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,25,"['Add', 'Mult', 'Sub', 'USub']",19,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.046339200666613505,s1-posthoc-structure-v1
local_distance,55da0de4847397b674f926fc0159e88deb1503724bf07bb3c0086e76deaa82aa,488e3cc0968526595e2356ea9548946345a549dcfb56ba069410450dc6bdb983,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,26,"['Add', 'Mult', 'Sub', 'USub']",19,"['return_aware', 'progress']",False,operational_signature_not_semantic_equivalence,0.041144230502667495,s1-posthoc-structure-v1
local_distance,9ccf1156ff606129f924e20c29e6291987825f4b193e7927160f7d7f1fbe42b8,488e3cc0968526595e2356ea9548946345a549dcfb56ba069410450dc6bdb983,[],0,structure-c1ef28c242fd99c8,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,27,27,"['Add', 'Mult', 'Sub', 'USub']",,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.03645191159725611,s1-posthoc-structure-v1
regret,f77e95db4805a648d4303f97f916c79f17935fb1e3e7fbf50e137120ae6bf770,779a51d781fccd3bba178bb5a8e6fa6764c0b045d62b7b3112e9cf7d30ed2105,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,28,"['Add', 'Mult', 'Sub', 'USub']",21,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04149046678477255,s1-posthoc-structure-v1
regret,8ed96ddbbd5554286e96dd6968d9515afca112574e8fd413bdd15dbcd78f6e38,859816cf9b6ae73342ff74cf729ef67b3c2f62e1905b45970770ccb0108371af,"['max', 'sqrt']",0,structure-2f09c36941d254a7,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,29,"['Add', 'Mult', 'Sub', 'USub']",25,"['regret', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.041377848222549356,s1-posthoc-structure-v1
regret,0cec351814a1bb39acc734021a0badb384e35ce64b3b7297429f7781e1578cd8,04874e4ccd7b4b847641c6e7ac46593d87073089fd0d298952b35802122f169c,['sqrt'],0,structure-b1f5fa91a435e9fd,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,30,"['Add', 'Mult', 'Sub', 'USub']",21,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04230619281610132,s1-posthoc-structure-v1
lookahead,fc48ac3c74b26ac682b7490b3bc0d1a60a7f280274f21a684e2d656e8682fb67,859816cf9b6ae73342ff74cf729ef67b3c2f62e1905b45970770ccb0108371af,[],0,structure-20fd2305a9278bd1,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,31,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",25,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.040196577533588206,s1-posthoc-structure-v1
regret,885760c3dfa7ce2b76e35eed397e2cd3691412d422f59d8df068742d29da59f7,859816cf9b6ae73342ff74cf729ef67b3c2f62e1905b45970770ccb0108371af,['sqrt'],0,structure-f8edbc0bd85461d7,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,32,"['Add', 'Mult', 'Sub', 'USub']",28,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.03942983501798602,s1-posthoc-structure-v1
nonlinear,7b6229d82d9d20fc0c35fe1ee03e989a1dfec81e80124be603b4cd33839b0a6c,859816cf9b6ae73342ff74cf729ef67b3c2f62e1905b45970770ccb0108371af,[],0,structure-8be21c35a6d682e4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,33,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",23,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.03826674705532985,s1-posthoc-structure-v1
regret,5257ec9c1c9e351396d0e578f211a2fc991493e2894e531fab608176493a2a0e,859816cf9b6ae73342ff74cf729ef67b3c2f62e1905b45970770ccb0108371af,[],0,structure-8be21c35a6d682e4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s1,2,34,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",29,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04096631900208949,s1-posthoc-structure-v1
,3e82af19524a74c18e2cd9fc8fa6c95e418be19d600024d2634b7d0efacc90f4,e136b9369c9983554929333561f8e72ab5556b3059b643365492f9adf8b44926,[],0,structure-559d2f825fd5956d,['distance'],minimax-relational_branch-b12-s0,0,0,['USub'],,['local_distance'],False,operational_signature_not_semantic_equivalence,0.11589409342963247,s1-posthoc-structure-v1
,d6cf0e76c57aefed067f78c4c2fe2c91ef906858dddb779d8617dc3f703bbc9c,2584d4db018e0d70002ef7393326a84dcb84f5ecc46cddfa2d198670516037d3,[],0,structure-1b8374104cff9961,"['distance', 'return_distance']",minimax-relational_branch-b12-s0,1,1,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.06675705834313762,s1-posthoc-structure-v1
,1a84079db9a9cc4aaccc6bf97d249d0d1c14301d02a97a9aec81ef92528f8326,2b5527a94484839e005454bcf2a04715550a3aed1ab12122f7cb5506f99ac015,[],0,structure-89572e9a2eb7e160,"['distance', 'regret']",minimax-relational_branch-b12-s0,2,2,"['Add', 'Mult', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.08964199630768416,s1-posthoc-structure-v1
local_distance,bd02cf79db7bb8cc2fc98540506b4dda255f26ad99b34f0eed4a70155f733783,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-346eb8be41faf3d3,"['distance', 'regret', 'return_distance']",minimax-relational_branch-b12-s0,2,3,"['Add', 'Mult', 'USub']",2,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05681548819223457,s1-posthoc-structure-v1
local_distance,e5877891fa66f13c459dc71dc0e955e6cc0f8fdd15f990863862a48f84cfaa79,ec78206a81dc6f109cad624541d9a5efc16e73a915d03dd0114e808389fa22eb,[],0,structure-48378c389ad979d4,"['cluster_density', 'distance', 'regret', 'return_distance']",minimax-relational_branch-b12-s0,2,4,"['Add', 'Mult', 'USub']",3,"['local_distance', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07146655741874063,s1-posthoc-structure-v1
regret,e9bb20ed69c2bb07a510edfe0f811507d32ed81877d5731eb19ec9f860acc975,250a1fff2d4c9627ef92b61adc074b4adc25cf0c2d4b231d775644b360f9a244,[],0,structure-f83773794de12eb8,"['distance', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b12-s0,2,5,"['Add', 'Mult', 'Sub', 'USub']",3,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.07184667691488193,s1-posthoc-structure-v1
local_distance,11f80f3a4cee01c759e47a550329fb266a5f75b1c46d2cf9b9c363922ced9d28,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-2e15eb66655782cb,"['distance', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,6,"['Add', 'Mult', 'USub']",3,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.056212788132251584,s1-posthoc-structure-v1
lookahead,b72da0f04196d0f6265e08427af31af8d0d7b909ee82de1cb048cfdcc6a8e8bb,0b392c30b2823490f3e55a325b18cc12364e8fe93903adaaf99e6360dd14994c,[],0,structure-0d89bb644ae203f2,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.07995301244605148,s1-posthoc-structure-v1
local_distance,e445de80867322e071099619657483dcf63cf4ccee57256877180d3cbfc9ccb9,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-f403eb19a40f52e0,"['cluster_density', 'distance', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,8,"['Add', 'Mult', 'USub']",6,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.054851429137535074,s1-posthoc-structure-v1
nonlinear,161b79eca2f48a0181347c377769315fe6b5f4164ed7225ce462456c3fff67bd,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-514d1e520d32bc65,"['cluster_density', 'distance', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,9,"['Add', 'Div', 'Mult', 'USub']",2,"['regret', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05401963511472366,s1-posthoc-structure-v1
local_distance,,,,,unknown,[],minimax-relational_branch-b12-s0,2,10,,8,['local_distance'],False,outside_bounded_grammar,,s1-posthoc-structure-v1
local_distance,15694260d7037838fec18d544872b71c45b01d8369158842ea68ccb89c97473a,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-514d1e520d32bc65,"['cluster_density', 'distance', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,11,"['Add', 'Div', 'Mult', 'USub']",9,"['local_distance', 'cluster']",False,operational_signature_not_semantic_equivalence,0.06330853304322515,s1-posthoc-structure-v1
local_distance,f7696efa114f41a95efca18672356fe45a714cac21a3b875257cebaa029374ee,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-0d89bb644ae203f2,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,12,"['Add', 'Mult', 'Sub', 'USub']",8,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.05895403981998326,s1-posthoc-structure-v1
regret,6bad6ebdcac96dcca25ef91cd2b200e6bebad2e6645dac5cda946f6029aeb4f8,9b6ce6e7c0d611f8cb97622faf0dbd8f00ccb937566608e9288a41c07bab96b1,[],0,structure-65d34a6670133a31,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,13,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.05565323297405658,s1-posthoc-structure-v1
local_distance,707ec63bbed76e7567921aecbd5c0d6f9ea6922bdb1af2771d641e93e9b69054,9b6ce6e7c0d611f8cb97622faf0dbd8f00ccb937566608e9288a41c07bab96b1,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,14,"['Add', 'Mult', 'Sub', 'USub']",6,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05795078953703284,s1-posthoc-structure-v1
lookahead,c09af6303e1aca7df25fff2249f5999bd2e0925f0944167e03f173ee375008e7,1663d18122149dc2e14903db1be527bd80d6e27d531aa0c2a90b44da6cfee3f6,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,15,"['Add', 'Div', 'Mult', 'Sub', 'USub']",7,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.07331572951712695,s1-posthoc-structure-v1
lookahead,fbd205fdda4c3ad1b9a5011973c6d456fc49c98945bd6ae81cdf5a425a4ea4db,5bae444c771b340cc51b42462d8a8605031c1b8756745957df682d7f445fc779,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,16,"['Add', 'Div', 'Mult', 'Sub', 'USub']",15,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.06005739987846938,s1-posthoc-structure-v1
nonlinear,2a7d5da0db8cbcc1d919635842999043965704d7034c68dd08dfc490ec140a06,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-6ff116d6ede2b9f7,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,17,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.06519889581123657,s1-posthoc-structure-v1
lookahead,bb49bc8edc9356587770dd4350ff3976e3fc9ffd581c374301b91468ad8c0efc,5bae444c771b340cc51b42462d8a8605031c1b8756745957df682d7f445fc779,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,18,"['Add', 'Div', 'Mult', 'Sub', 'USub']",16,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.06005739987846938,s1-posthoc-structure-v1
local_distance,30da1c6aab15dc37715d7ae37414b7581b6206051a5aeef936934fde6de692a9,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-6ff116d6ede2b9f7,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,19,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.056737914585536425,s1-posthoc-structure-v1
nonlinear,aeda9bd12caa4612df334f5c4e10db5eafe9fb981d96787bd432ff231e9b7710,f4d57865b76647304a6cc27d31f41f666eed37ab586bf9dd19719335cfda2ff6,[],0,structure-98655352e3883c4e,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,20,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.059448281356689524,s1-posthoc-structure-v1
regret,3044aaf99971129295caa1b07ccc10da13fa91baaa88f58c9ef36ef5a04457f0,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,['max'],0,structure-0298ae3d314e2097,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,21,"['Add', 'Div', 'Mult', 'USub']",7,"['regret', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.056737914585536425,s1-posthoc-structure-v1
lookahead,0890b4d140e0901efd287d83cc91962a85c7e6f054661a6eaca8edd557f4b958,f4d57865b76647304a6cc27d31f41f666eed37ab586bf9dd19719335cfda2ff6,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,7,22,"['Add', 'Div', 'Mult', 'Sub', 'USub']",16,"['lookahead', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05992890669494201,s1-posthoc-structure-v1
lookahead,47781123b52ebfe13b7925d258f7435dc7bb3a0aff3e7e2bc8565a64ac3b3437,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-98655352e3883c4e,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,23,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.05363598977546046,s1-posthoc-structure-v1
lookahead,8adcd426e963f2021773b4b595284eebc4b0e9373e9547a27c63b5f686d6d491,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,24,"['Add', 'Div', 'Mult', 'Sub', 'USub']",23,"['lookahead', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05630382985142525,s1-posthoc-structure-v1
nonlinear,34fca028aaaf81e006308be547b364b40aabb270a5d02f90f4c6c2ca97e61d0a,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-98655352e3883c4e,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,25,"['Add', 'Div', 'Mult', 'Sub', 'USub']",20,"['progress', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05782941821241949,s1-posthoc-structure-v1
nonlinear,,,,,unknown,[],minimax-relational_branch-b12-s0,2,26,,9,['nonlinear'],False,outside_bounded_grammar,,s1-posthoc-structure-v1
local_distance,9aa4a904f9988fc6670b4bb9510cfc81fc2e62f6482017aec207374c413da8c9,250a1fff2d4c9627ef92b61adc074b4adc25cf0c2d4b231d775644b360f9a244,[],2,structure-3ce4b384b01215c8,"['distance', 'regret', 'return_distance']",minimax-relational_branch-b12-s0,27,27,"['Add', 'Div', 'Lt', 'Mult', 'USub']",,"['nonlinear', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.06432487333752995,s1-posthoc-structure-v1
nonlinear,692cbf4085df1212897c81b25edf6e3a938cff79af333080fd81f6c7855e4582,92b7ee5e839c27b7c79fbbff59ca90c649d6827b82ac580a247a3297d4286c7b,[],0,structure-98655352e3883c4e,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,28,"['Add', 'Div', 'Mult', 'Sub', 'USub']",25,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.0655048717256747,s1-posthoc-structure-v1
regret,0c9db7502ab60a2eae5492696d0228f03c997168cf58fe93affc1fde781fb121,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-98655352e3883c4e,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s0,2,29,"['Add', 'Div', 'Mult', 'Sub', 'USub']",20,"['regret', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05847399245468724,s1-posthoc-structure-v1
