job_id,provider,model,task,method,block,regime,steps,token_budget,status,result_present,source_fingerprint,benchmark_version,request_errors,usage_complete,reservation_violations,budget_stop_stage,selector_status,validation_selected_test_loss,validation_selected_test_valid,common_gate_test_behavior_modes,common_gate_test_eligible_size,valid_fraction,tokens_used,token_budget_valid,learned_selector_test_loss,selector_gain_vs_single,selector_seconds_per_instance,oracle_gain_upper_bound,parent_improvements,neighborhood_improvements,productive_collisions,unproductive_collisions,restarts,generated,valid_generated,input_tokens,output_tokens,model_calls,partial_attempts,elapsed_seconds
minimax-binpack-relational_qp-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,3,3,0.8333333333333334,22567,True,,,,,0,0,0,1,6,6,5,19549,3018,12,0,31.51657780003734
qwen-tsp-relational-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06278023053274404,True,4,4,1.0,19552,True,0.06990977178920285,-0.007129541256458816,0.002538808333661614,0.023160075568538156,0,1,1,1,4,6,6,18245,1307,12,0,37.00354750000406
qwen-binpack-relational_rr-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,2,2,1.0,19866,True,,,,,0,0,0,6,6,6,6,18868,998,12,0,30.61988160002511
qwen-binpack-relational-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11352826487106794,True,3,3,0.75,27246,,,,,,1,0,1,4,7,8,6,25741,1505,16,0,46.55479309998918
qwen-binpack-relational_qp_rr-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11352826487106794,True,3,3,0.875,27496,,,,,,0,0,0,6,7,8,7,26115,1381,16,0,41.471032200031914
qwen-tsp-niche-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.055793825972090975,True,3,3,1.0,24478,True,0.057758430677019704,-0.0019646047049287282,0.002570047224354413,0.019163219755167264,2,1,2,5,2,10,10,22267,2211,20,0,59.024764199974015
minimax-binpack-relational_rr-b4-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,3,3,1.0,31207,,,,,,1,0,1,6,7,8,8,28199,3008,16,0,40.02032380003948
qwen-tsp-relational-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06126060245883437,True,5,5,1.0,21400,True,0.06485270570364099,-0.0035921032448066187,0.0026628027780033234,0.020062443439177624,1,1,1,0,5,6,6,20151,1249,12,0,34.766518700052984
qwen-tsp-relational_qp-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05844785886118298,True,6,6,1.0,29033,,0.059191522645223364,-0.0007436637840403867,0.0023030361108895806,0.028505645075901205,1,2,1,1,5,8,8,27354,1679,16,0,52.938886799965985
qwen-tsp-relational_qp-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05944254779108549,True,4,4,1.0,20396,True,0.05884482392874836,0.0005977238623371406,0.002498455555824977,0.032853314122891,1,0,0,1,4,6,6,19201,1195,12,0,36.106502300011925
minimax-binpack-niche-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10892689570996252,True,5,6,1.0,23776,,,,,,2,0,1,3,1,8,8,20934,2842,16,0,34.207094399956986
qwen-tsp-relational-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.030257266916305408,True,5,5,1.0,27093,,0.02806646555534044,0.002190801360964969,0.0026365666643768135,0.018523840727374664,1,0,0,0,5,8,8,25023,2070,16,0,50.23369279992767
minimax-binpack-relational_qp-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10892689570996252,True,2,3,1.0,18743,True,,,,,0,0,0,4,5,5,5,16596,2147,10,0,37.46944949997123
qwen-binpack-relational_qp_rr-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,20138,True,,,,,0,0,0,6,6,6,6,19045,1093,12,0,34.14601559995208
minimax-binpack-relational_qp-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,1.0,19816,True,,,,,0,0,0,4,5,5,5,17469,2347,10,0,24.796815700014122
minimax-binpack-relational-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,5,5,1.0,21438,True,,,,,0,2,2,1,5,6,6,19569,1869,12,0,29.97841039998457
minimax-tsp-relational-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05206376641266345,True,1,1,1.0,22851,True,0.057674013501132486,-0.005610247088469036,0.0027512638900791192,0.007229775752939718,0,0,0,2,6,6,6,20206,2645,12,0,44.036389100016095
minimax-tsp-relational-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.07798923407672351,True,1,1,1.0,32930,,0.07798923407672352,0.0,0.002559047224672718,0.0,0,1,0,1,7,8,8,29400,3530,16,0,48.21618510002736
qwen-binpack-relational_rr-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,4,4,0.75,27913,,,,,,0,0,0,4,6,8,6,26316,1597,16,0,41.26062429999001
qwen-tsp-niche-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05186313643800565,True,4,4,1.0,19316,,0.07158817005956007,-0.019725033621554422,0.0026846888876106176,0.018861010584664717,1,2,2,4,1,8,8,17618,1698,16,0,45.088876899913885
minimax-binpack-relational_qp_rr-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,4,4,0.8333333333333334,22017,True,,,,,0,0,0,2,5,6,5,19272,2745,12,0,38.93956169998273
minimax-tsp-relational_qp_rr-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06796783840920469,True,4,4,1.0,20917,True,0.06603450420321298,0.0019333342059917047,0.0027409555558632645,0.026341778371007395,1,0,0,1,4,6,6,18728,2189,12,0,42.72968910005875
qwen-tsp-niche-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.044768149506068146,True,5,5,1.0,19725,,0.04857774135877112,-0.003809591852702972,0.0024739750014204118,0.01915543179064142,4,2,2,3,1,8,8,17793,1932,16,0,47.04457129992079
qwen-tsp-niche-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.0426797897386037,True,5,7,1.0,25118,True,0.035514149515033386,0.007165640223570316,0.0026881277800485906,0.031382342335873406,3,0,0,3,2,10,10,22775,2343,20,0,57.10315539990552
qwen-binpack-relational_qp-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,20131,True,,,,,0,0,0,6,6,6,6,19107,1024,12,0,28.663171499967575
qwen-binpack-relational_rr-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,3,3,1.0,19343,True,,,,,0,0,0,5,6,6,6,18325,1018,12,0,29.044274699990638
qwen-tsp-relational_rr-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,3,3,1.0,17815,True,0.08114188322661392,-0.003152649149890399,0.002573022224371218,0.03727592925630584,0,2,2,2,5,5,5,16711,1104,10,0,29.693644700106233
