provider,model,task,regime,contrast,metric,direction,n_paired,mean_difference,bootstrap_95_low,bootstrap_95_high,block_differences
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,oracle_gain_upper_bound,higher,5,-0.0059293963552400075,-0.01843453150461195,0.0042261872575900805,"{""0"": 0.009644634491236488, ""1"": 6.791651982832742e-05, ""2"": -0.026406562367897454, ""3"": -0.013839845812191949, ""4"": 0.0008868753928245494}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,parent_improvements,higher,5,-1.2,-2.6,-0.2,"{""0"": 0.0, ""1"": -1.0, ""2"": 0.0, ""3"": -4.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,neighborhood_improvements,higher,5,-0.4,-1.4,0.4,"{""0"": 0.0, ""1"": -2.0, ""2"": -1.0, ""3"": 0.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,productive_collisions,higher,5,-0.8,-1.4,-0.2,"{""0"": -1.0, ""1"": -2.0, ""2"": -1.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,unproductive_collisions,lower,5,-0.2,-1.8,1.2,"{""0"": -3.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,restarts,lower,5,4.6,4.0,5.4,"{""0"": 4.0, ""1"": 4.0, ""2"": 6.0, ""3"": 4.0, ""4"": 5.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,validation_selected_test_loss,lower,5,0.0016938099618233394,-0.009311774131326115,0.012699394054972793,"{""0"": -0.008389594635321532, ""1"": 0.017838176008390015, ""2"": 0.0, ""3"": -0.014889840692993754, ""4"": 0.013910309129041967}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-2.8,0.2,"{""0"": 0.0, ""1"": 1.0, ""2"": -2.0, ""3"": -4.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.6,-3.4,0.6,"{""0"": 0.0, ""1"": 2.0, ""2"": -3.0, ""3"": -4.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,tokens_used,lower,5,7708.2,6207.6,9194.6,"{""0"": 9868.0, ""1"": 9092.0, ""2"": 5209.0, ""3"": 8053.0, ""4"": 6319.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,learned_selector_test_loss,lower,5,-0.004660440204503634,-0.021994816849606646,0.009019550143538264,"{""0"": -0.012368954186672595, ""1"": 0.010422559523352137, ""2"": 0.005054215333759375, ""3"": -0.03600922986157092, ""4"": 0.009599208168613836}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,selector_gain_vs_single,higher,5,0.00635425016632697,-0.0006871857111624233,0.014396073885317546,"{""0"": 0.003979359551351064, ""1"": 0.007415616485037878, ""2"": -0.005054215333759375, ""3"": 0.021119389168577155, ""4"": 0.004311100960428131}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,selector_seconds_per_instance,lower,5,7.693888878242835e-05,-0.0005962538888626215,0.0007501316664274782,"{""0"": -0.0008897361080420928, ""1"": -0.0005596722249821243, ""2"": 0.0008824305550660938, ""3"": -8.245277826467341e-05, ""4"": 0.0010341250001349384}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,oracle_gain_upper_bound,higher,5,-0.00140383189562147,-0.011546291877903476,0.008869280496666252,"{""0"": -0.0012404160520123712, ""1"": 0.016099191951810025, ""2"": -0.01022062425011221, ""3"": -0.017926762005806188, ""4"": 0.006269450878013394}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,parent_improvements,higher,5,-1.4,-2.8,-0.2,"{""0"": 0.0, ""1"": -2.0, ""2"": 0.0, ""3"": -4.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,neighborhood_improvements,higher,5,0.0,-0.8,0.8,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": 1.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,productive_collisions,higher,5,-0.2,-0.8,0.4,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": 0.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,unproductive_collisions,lower,5,-0.8,-2.0,0.2,"{""0"": -3.0, ""1"": -1.0, ""2"": 0.0, ""3"": 1.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_rr_minus_niche,restarts,lower,5,4.8,4.0,5.6,"{""0"": 4.0, ""1"": 4.0, ""2"": 6.0, ""3"": 4.0, ""4"": 6.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,validation_selected_test_loss,lower,5,0.0008752279841284752,-0.008264429742660954,0.009895471771659736,"{""0"": 0.0024866048084666095, ""1"": 0.016492452952766225, ""2"": 0.0, ""3"": -0.014602917840590458, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.2,-2.2,-0.2,"{""0"": -1.0, ""1"": 0.0, ""2"": -2.0, ""3"": -3.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.6,-2.6,-0.6,"{""0"": -1.0, ""1"": 0.0, ""2"": -3.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,valid_fraction,higher,5,-0.025,-0.075,0.0,"{""0"": 0.0, ""1"": -0.125, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,tokens_used,lower,5,7806.2,6374.8,9326.4,"{""0"": 10388.0, ""1"": 9147.0, ""2"": 6321.0, ""3"": 6057.0, ""4"": 7118.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,learned_selector_test_loss,lower,5,-0.003597256590629476,-0.021579008532264736,0.013729423038636968,"{""0"": -0.01954207409880908, ""1"": 0.019626251421353394, ""2"": 0.013510562328998658, ""3"": -0.03395451029717109, ""4"": 0.002373487692480733}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,selector_gain_vs_single,higher,5,0.004472484574757948,-0.007132441857530478,0.016460766141964102,"{""0"": 0.022028678907275688, ""1"": -0.003133798468587169, ""2"": -0.013510562328998658, ""3"": 0.019351592456580614, ""4"": -0.002373487692480733}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,selector_seconds_per_instance,lower,5,-0.00032163277889291444,-0.0008497972235394022,0.00032265555475735006,"{""0"": -0.0009175222237697905, ""1"": -0.0007234638906084001, ""2"": 8.783333275156724e-05, ""3"": -0.0008452388897745148, ""4"": 0.000790227776936566}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,oracle_gain_upper_bound,higher,5,-0.005498826124676296,-0.013455562543578048,0.0024579102942254545,"{""0"": -0.009893252143465064, ""1"": 0.005738040666209206, ""2"": -0.01500460882785037, ""3"": -0.013687671459362213, ""4"": 0.0053533611410869625}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,parent_improvements,higher,5,-1.4,-2.6,-0.2,"{""0"": -1.0, ""1"": -3.0, ""2"": 0.0, ""3"": -3.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,neighborhood_improvements,higher,5,-0.2,-0.8,0.4,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": 1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,productive_collisions,higher,5,-0.4,-0.8,0.0,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,unproductive_collisions,lower,5,-0.4,-1.8,1.0,"{""0"": -1.0, ""1"": -3.0, ""2"": 2.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_rr_minus_niche,restarts,lower,5,4.6,4.0,5.4,"{""0"": 5.0, ""1"": 4.0, ""2"": 6.0, ""3"": 4.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,validation_selected_test_loss,lower,5,0.0046887450329005905,-0.003068699033559655,0.01384389367341371,"{""0"": 0.02021222300022307, ""1"": -0.002320450381779686, ""2"": 0.01090324974817902, ""3"": -0.005351297202119451, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,validation_selected_test_loss,lower,5,0.004668415330014842,-0.0033703224334468,0.012013108118271614,"{""0"": 0.00523790594172421, ""1"": 0.01645254159864199, ""2"": 0.01090324974817902, ""3"": -0.009251620638471007, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,validation_selected_test_loss,lower,5,-0.011014654021190909,-0.02358525652435076,0.002794455096618046,"{""0"": -0.018672047112869856, ""1"": 0.0019494546523117912, ""2"": -0.02180649949635804, ""3"": 0.011276440109045494, ""4"": -0.027820618258083928}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,common_gate_test_behavior_modes,higher,5,-0.2,-1.2,0.5,"{""0"": 0.5, ""1"": -0.5, ""2"": -2.0, ""3"": 0.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,common_gate_test_behavior_modes,higher,5,-0.2,-1.0,0.5,"{""0"": -1.5, ""1"": 0.5, ""2"": -1.0, ""3"": 0.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,common_gate_test_behavior_modes,higher,5,0.8,-1.4,3.0,"{""0"": -3.0, ""1"": -1.0, ""2"": 4.0, ""3"": 1.0, ""4"": 3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,common_gate_test_eligible_size,higher,5,-0.6,-1.3,-0.1,"{""0"": -0.5, ""1"": -0.5, ""2"": -2.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,common_gate_test_eligible_size,higher,5,-0.8,-1.7,-0.1,"{""0"": -2.5, ""1"": -0.5, ""2"": -1.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,common_gate_test_eligible_size,higher,5,1.2,-1.2,3.6,"{""0"": -1.0, ""1"": -3.0, ""2"": 4.0, ""3"": 2.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,valid_fraction,higher,5,-0.0125,-0.0375,0.0,"{""0"": 0.0, ""1"": -0.0625, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,valid_fraction,higher,5,-0.0125,-0.0375,0.0,"{""0"": 0.0, ""1"": -0.0625, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,valid_fraction,higher,5,-0.025,-0.075,0.0,"{""0"": 0.0, ""1"": -0.125, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,tokens_used,lower,5,79.0,-862.2,1020.2,"{""0"": 1606.5, ""1"": -1082.5, ""2"": -270.0, ""3"": -938.0, ""4"": 1079.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,tokens_used,lower,5,38.0,-875.3,1034.6,"{""0"": 1757.5, ""1"": 141.5, ""2"": -241.0, ""3"": 57.0, ""4"": -1525.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,tokens_used,lower,5,38.0,-1827.6,1903.6,"{""0"": -2173.0, ""1"": 2275.0, ""2"": 2764.0, ""3"": -2116.0, ""4"": -560.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,learned_selector_test_loss,lower,5,0.005088162577478498,-0.0030946942440189702,0.012117215799799685,"{""0"": 0.009377477048812043, ""1"": 0.00606841221726722, ""2"": 0.016226823926281147, ""3"": -0.009309523981969488, ""4"": 0.003077623677001571}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,learned_selector_test_loss,lower,5,0.004050066807029064,-0.00691875072032043,0.013602925080076073,"{""0"": 0.009405170276476155, ""1"": 0.01701984106497509, ""2"": 0.012284886496977013, ""3"": -0.014209538147648113, ""4"": -0.004250025655634825}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,learned_selector_test_loss,lower,5,-0.008049957927208683,-0.024591343663683308,0.010769866466682935,"{""0"": -0.03310119392189706, ""1"": 0.006270559361468073, ""2"": -0.015540953862083727, ""3"": 0.02272848709273865, ""4"": -0.020606688306269348}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,selector_gain_vs_single,higher,5,-0.00039941754457790935,-0.006100499446259927,0.006227778091196197,"{""0"": 0.010834745951411026, ""1"": -0.008388862599046906, ""2"": -0.005323574178102126, ""3"": 0.0039582267798500305, ""4"": -0.003077623677001571}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,selector_gain_vs_single,higher,5,0.0006183485229857777,-0.0023330203266865948,0.00356971737265815,"{""0"": -0.004167264334751945, ""1"": -0.0005672994663330974, ""2"": -0.0013816367487979927, ""3"": 0.004957917509177099, ""4"": 0.004250025655634825}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,selector_gain_vs_single,higher,5,-0.0029646960939822254,-0.008988558258902005,0.006151269831706592,"{""0"": 0.014429146809027196, ""1"": -0.0043211047091562815, ""2"": -0.0062655456342743145, ""3"": -0.011452046983693141, ""4"": -0.007213929951814586}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,selector_seconds_per_instance,lower,5,-0.00046189444482378254,-0.0008946397218904976,-4.995389026589692e-05,"{""0"": 5.9856941030981604e-05, ""1"": -0.00032316388872762514, ""2"": -0.000809488887575248, ""3"": -0.0012135166665151096, ""4"": -2.3159722331911325e-05}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,selector_seconds_per_instance,lower,5,-2.554277792417752e-05,-0.0003538561121483023,0.000392772222403437,"{""0"": -0.00044822639029007416, ""1"": -0.00033098889010337485, ""2"": 8.74833349371329e-05, ""3"": -0.0002108499999546135, ""4"": 0.000774868055790042}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,selector_seconds_per_instance,lower,5,0.00012664555429687927,-0.00024074777999582385,0.0005527899982148987,"{""0"": -0.0001752861135173589, ""1"": 0.00031874444620269863, ""2"": 2.978333052144292e-05, ""3"": 0.0009014611100105359, ""4"": -0.00044147500173292217}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,oracle_gain_upper_bound,higher,5,-0.0027231426015000377,-0.008309966294359298,0.002836061820945939,"{""0"": 0.006922800872952314, ""1"": -0.007800676719492142, ""2"": -0.011653912652556412, ""3"": -0.0022965077137688424, ""4"": 0.0012125832053648932}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,oracle_gain_upper_bound,higher,5,0.0018024218581184997,-0.0033034725403784104,0.006836708054263084,"{""0"": -0.003962249670296545, ""1"": 0.008230598712489556, ""2"": 0.0045320254652288314, ""3"": -0.006383423907383081, ""4"": 0.006595158690553738}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,oracle_gain_upper_bound,higher,5,-0.0027437032551095772,-0.017100714879644353,0.009872951891108326,"{""0"": -0.03115127392881002, ""1"": -0.005120949132217355, ""2"": 0.013739856149636503, ""3"": 0.013071196520425633, ""4"": -0.004257345884582649}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,parent_improvements,higher,5,0.2,-0.2,0.5,"{""0"": 0.0, ""1"": 0.5, ""2"": -0.5, ""3"": 0.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,parent_improvements,higher,5,0.0,-0.4,0.4,"{""0"": 0.0, ""1"": -0.5, ""2"": -0.5, ""3"": 0.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,parent_improvements,higher,5,-0.4,-2.0,1.0,"{""0"": -2.0, ""1"": -3.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,neighborhood_improvements,higher,5,-0.1,-0.6,0.5,"{""0"": 1.0, ""1"": -1.0, ""2"": 0.0, ""3"": -0.5, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,neighborhood_improvements,higher,5,0.3,0.0,0.7,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.5, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,neighborhood_improvements,higher,5,-0.2,-1.6,1.2,"{""0"": -2.0, ""1"": 2.0, ""2"": 0.0, ""3"": 1.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,productive_collisions,higher,5,-0.3,-0.7,0.2,"{""0"": 0.5, ""1"": -1.0, ""2"": 0.0, ""3"": -0.5, ""4"": -0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,productive_collisions,higher,5,0.3,-0.2,0.9,"{""0"": 1.5, ""1"": 0.0, ""2"": 0.0, ""3"": -0.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,productive_collisions,higher,5,0.2,-0.8,1.2,"{""0"": -1.0, ""1"": 2.0, ""2"": 0.0, ""3"": 1.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,unproductive_collisions,lower,5,0.7,-0.1,1.4,"{""0"": 1.0, ""1"": -0.5, ""2"": 1.0, ""3"": 0.0, ""4"": 2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,unproductive_collisions,lower,5,0.1,-0.9,1.0,"{""0"": 1.0, ""1"": -1.5, ""2"": 1.0, ""3"": 1.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,unproductive_collisions,lower,5,-0.6,-2.4,1.2,"{""0"": 2.0, ""1"": -3.0, ""2"": 2.0, ""3"": -2.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_protection_main_effect,restarts,lower,5,0.1,-0.5,0.6,"{""0"": 0.5, ""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,restart_correction_main_effect,restarts,lower,5,0.3,0.0,0.7,"{""0"": 0.5, ""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,quality_by_restart_interaction,restarts,lower,5,-0.6,-1.6,0.4,"{""0"": 1.0, ""1"": 0.0, ""2"": -2.0, ""3"": 0.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,validation_selected_test_loss,lower,5,0.0007061277009452457,-0.003718901835714908,0.005513254415256637,"{""0"": -0.006468195162269853, ""1"": -0.0021680982169332425, ""2"": 0.0, ""3"": 0.002978174525168263, ""4"": 0.009188757358761061}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,common_gate_test_behavior_modes,higher,5,-1.2,-2.2,-0.2,"{""0"": -1.0, ""1"": 0.0, ""2"": -2.0, ""3"": 0.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,common_gate_test_eligible_size,higher,5,-1.6,-3.4,-0.2,"{""0"": -1.0, ""1"": 0.0, ""2"": -2.0, ""3"": 0.0, ""4"": -5.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,tokens_used,lower,5,-3785.0,-4652.2,-3093.0,"{""0"": -4014.0, ""1"": -3451.0, ""2"": -2885.0, ""3"": -5453.0, ""4"": -3122.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,learned_selector_test_loss,lower,5,0.006143736402296793,0.0008736066946405136,0.013923731838741033,"{""0"": -0.0013239593337594086, ""1"": 0.003921401971426354, ""2"": 0.020748709909944076, ""3"": 0.005033878750299148, ""4"": 0.002338650713573795}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,selector_gain_vs_single,higher,5,-0.005437608701351547,-0.014078266828664542,0.0018633167837383516,"{""0"": -0.005144235828510445, ""1"": -0.0060895001883595964, ""2"": -0.020748709909944076, ""3"": -0.0020557042251308846, ""4"": 0.006850106645187266}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,selector_seconds_per_instance,lower,5,-0.00014567944454029212,-0.000807371668310629,0.0005160127792300448,"{""0"": -0.0008275222240222825, ""1"": 0.0008861277795707185, ""2"": -0.000675619444033752, ""3"": 0.0007417138905212695, ""4"": -0.0008530972247374142}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,oracle_gain_upper_bound,higher,5,-0.008905943033361164,-0.01472919802350533,-0.003711864304231041,"{""0"": -0.005965658215458143, ""1"": -0.013623727849556955, ""2"": -0.01864349744894219, ""3"": -0.002205061731705406, ""4"": -0.004091769921143126}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,parent_improvements,higher,5,-2.2,-3.0,-1.0,"{""0"": -2.0, ""1"": -3.0, ""2"": 0.0, ""3"": -3.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,neighborhood_improvements,higher,5,-0.8,-3.0,0.6,"{""0"": 0.0, ""1"": -5.0, ""2"": 0.0, ""3"": 1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,productive_collisions,higher,5,-1.0,-2.6,0.0,"{""0"": -1.0, ""1"": -4.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,unproductive_collisions,lower,5,-2.6,-3.0,-2.2,"{""0"": -3.0, ""1"": -2.0, ""2"": -3.0, ""3"": -2.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_minus_niche,restarts,lower,5,3.4,2.6,4.0,"{""0"": 4.0, ""1"": 3.0, ""2"": 4.0, ""3"": 2.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,validation_selected_test_loss,lower,5,0.0043802053320344935,0.0003870032912222862,0.0083734073728467,"{""0"": 0.002654032889092002, ""1"": 0.010417744628809691, ""2"": 0.0, ""3"": -0.00035950821649028547, ""4"": 0.009188757358761061}"
